6.53;382.500;51408.00;132400;129990;129890;УГЛИ;Лист Ст20;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.12;375.417;53305.46;141990;141890;141890;НОВОСИБИРСК;Лист Ст20;60;;г/к ЧАСТЬ;Лист г/к;0.75;
1.09;983.668;131408.17;132890;132890;132890;КАЗАНЬ;Лист Ст20;60;;г/к ЧАСТЬ;Лист г/к;1.95;
3.39;376.666;75370.97;198100;197700;197000;УГЛИ;Лист Ст10ХСНД;60;;г/к ЧАСТЬ;Лист г/к;0.75;
1.47;368.333;75545.14;203100;202700;202000;РОСТОВ;Лист Ст10ХСНД;60;;г/к ЧАСТЬ;Лист г/к;0.75;
2.62;376.666;82301.63;218500;218100;217400;НОВОСИБИРСК;Лист Ст10ХСНД;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.50;375.000;78600.00;208100;207700;207000;КАЗАНЬ;Лист Ст10ХСНД;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.50;375.000;48825.00;129000;128400;128000;УФА;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
2.99;374.367;47731.79;126000;125400;125000;УЛЬЯНОВСК;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.17;356.917;42116.17;116000;115400;115000;УГЛИ;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
6.47;380.833;46652.10;121000;120400;120000;ТИТАРОВКА;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.90;377.167;48088.75;126000;125400;125000;САМАРА;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.50;375.000;46875.00;125000;125000;125000;ПЕРМЬ;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.54;378.750;48290.62;126000;125400;125000;ПЕНЗА;Лист Ст09г2с;60;;г/к ЧАСТЬ;Лист г/к;0.75;
18.33;4620.000;546037.76;118190;117890;117890;УГЛИ;Лист Ст45;60;*1500,,,1600*4000,,,6000;г/к ГОС 1577-93, 19903 Аша;Лист г/к;9;
3.21;370.861;54957.86;148190;147890;147890;ЧЕЛЯБИНСК;Лист Ст65г;60;;г/к ЧАСТЬ;Лист г/к;0.8;
6.87;378.333;56787.78;150100;149900;149900;НОВОСИБИРСК;Лист Ст65г;60;;г/к ЧАСТЬ;Лист г/к;0.75;
3.21;3222.919;467613.39;145090;144890;144890;КАЗАНЬ;Лист Ст65г;60;;г/к ЧАСТЬ;Лист г/к;6.375;
1.79;371.074;55661.16;150000;149890;149890;ЧЕЛЯБИНСК;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;0.8;
4.34;380.833;56858.44;148100;148100;148100;УФА;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;0.75;
1.90;380.555;56470.59;146890;146890;146890;УЛЬЯНОВСК;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;0.75;
5.43;379.167;53041.67;137890;137890;137890;УГЛИ;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;0.75;
2.79;376.666;56499.97;148500;148500;148500;САМАРА;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;0.75;
5.30;380.835;57506.08;151000;150890;150890;НОВОСИБИРСК;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;0.75;
5.43;920.608;134307.49;145190;144890;144890;КАЗАНЬ;Лист Ст45;60;;г/к ЧАСТЬ;Лист г/к;1.815;
6.98;381.667;57670.22;149101;148901;148901;УГЛИ;Лист Ст40х;60;;г/к ЧАСТЬ;Лист г/к;0.75;
2.27;378.333;59284.78;155200;154900;154900;САМАРА;Лист Ст40х;60;;г/к ЧАСТЬ;Лист г/к;0.75;
1.79;377.917;59786.80;156201;155901;155901;РОСТОВ;Лист Ст40х;60;;г/к ЧАСТЬ;Лист г/к;0.75;
4.13;379.666;61164.65;161101;160901;160901;НОВОСИБИРСК;Лист Ст40х;60;;г/к ЧАСТЬ;Лист г/к;0.75;
1.51;371.074;50833.48;136990;136990;136890;ЧЕЛЯБИНСК;Лист Ст35;60;;г/к ЧАСТЬ;Лист г/к;0.8;
2.75;383.474;50307.98;129190;128890;128890;УГЛИ;Лист Ст35;60;;г/к ЧАСТЬ;Лист г/к;0.75;
2.49;376.666;54650.54;145090;144890;144890;НОВОСИБИРСК;Лист Ст35;60;;г/к ЧАСТЬ;Лист г/к;0.75;
1.44;1804.032;249299.18;138190;137890;137890;КАЗАНЬ;Лист Ст35;60;;г/к ЧАСТЬ;Лист г/к;3.6;
3.91;374.225;73348.06;196000;195000;195000;ЧЕЛЯБИНСК;Лист Ст30хгса;60;;г/к ЧАСТЬ;Лист г/к;0.8;
2.04;409.203;31222.19;74800;74600;74400;КАЛУГА;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
29.39;418.050;31897.21;74800;74600;74400;КАЗАНЬ;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
40.61;411.354;31386.31;74800;74600;74400;ВОРОНЕЖ;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
3.69;410.652;31538.07;75300;75100;74900;БРЯНСК;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
35.99;412.290;31457.73;74800;74600;74400;БЕЛГОРОД_КРЕЙДА;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
3.27;411.999;96407.84;232000;230000;230000;УГЛИ;Лист Ст30ХГСА;6,0;*1500*6000;ТУ14-105-712-03,19903,СеверСт_;Лист г/к;9;
8.63;415.998;96511.54;232000;230000;230000;НОВОСИБИРСК;Лист Ст30ХГСА;6,0;*1500*6000;ТУ14-105-712-03,19903,СеверСт_;Лист г/к;9;
0.84;211.000;17449.70;81000;80400;79900;ЯРОСЛАВЛЬ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;210.000;16946.98;79000;78400;77900;ЧЕРЕПОВЕЦ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;216.500;17644.74;81500;80900;80400;ЧЕЛЯБИНСК;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;216.283;17583.85;81300;80700;80200;ЧЕЛНЫ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;210.001;17430.12;81000;80400;79900;УЛЬЯНОВСК;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.44;218.502;17807.91;81500;80900;80400;ТЮМЕНЬ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.83;217.260;18032.58;81000;80400;79900;ТИТАРОВКА;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;219.600;18226.80;81300;80700;80200;СЫЗРАНЬ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;211.000;17428.64;81300;80700;80200;СТАРЫЙ ОСКОЛ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.66;211.000;17576.34;81300;80700;80200;СТАВРОПОЛЬ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.41;211.950;17061.97;78500;77900;77400;САРАТОВ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.82;210.001;17430.12;81000;80400;79900;САМАРА;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
2.70;413.064;31516.78;74800;74600;74400;САМАРА;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
90.01;415.384;31901.51;74800;74600;74400;РОСТОВ;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
31.67;420.003;32256.23;75300;75100;74900;ПЯТИГОРСК;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
31.58;418.000;31893.44;74800;74600;74400;ПЕНЗА;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
29.81;414.210;31604.20;74800;74600;74400;ЛОБНЯ;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
30.29;414.999;31664.42;74800;74600;74400;КАЛУГА;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
2.50;414.999;31664.42;74800;74600;74400;ВОРОНЕЖ;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
17.41;415.908;32149.69;75800;75600;75400;ВЛАДИКАВКАЗ;Лист Ст3;6,0;*1500*6000;г/к сп5;Лист г/к;9;
6.00;420.030;32048.29;74800;74600;74400;УЛЬЯНОВСК;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
7.76;408.753;31187.85;74800;74600;74400;ТУЛА_ПЛЕХАНОВО;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
14.31;408.465;31084.19;75100;74900;74700;СТАРЫЙ ОСКОЛ;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
25.84;412.200;31450.86;74800;74600;74400;САРАТОВ;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
8.92;418.050;31897.21;74800;74600;74400;САРАНСК;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
2.04;410.625;31330.69;74800;74600;74400;САМАРА;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
6.55;411.817;31545.22;75100;74900;74700;РЯЗАНЬ;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
4.09;412.500;31473.73;74800;74600;74400;ПЕНЗА;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
6.18;412.083;31441.93;74800;74600;74400;ОРЕЛ;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
60.92;410.481;31319.70;74800;74600;74400;ЛИПЕЦК;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
26.65;410.211;31176.04;74800;74600;74400;КУРСК;Лист Ст3;6,0;*1500*6000;г/к р;Лист г/к;9;
0.41;207.000;19085.40;90500;89900;89400;УФА;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.20;210.000;19320.01;90000;89400;88900;УЛЬЯНОВСК;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;214.996;19457.18;90500;89900;89400;ТЮМЕНЬ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.41;206.437;18476.16;87500;86900;86400;ТИТАРОВКА;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.42;208.564;18666.45;87800;87200;86700;ТВЕРЬ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.44;208.350;19168.20;90000;89400;88900;САРАТОВ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;213.498;19641.82;90000;89400;88900;САРАНСК;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.20;205.000;18408.97;87800;87200;86700;РЯЗАНЬ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;211.000;18990.04;88000;87400;86900;ПЯТИГОРСК;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.44;220.770;20421.22;92500;91900;91400;ПЕРМЬ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;215.010;19243.39;87500;86900;86400;ПЕНЗА;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.42;211.000;19232.70;90500;89900;89400;ОРЕНБУРГ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.20;205.000;18347.47;87500;86900;86400;ОРЕЛ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;220.000;19910.05;90500;89900;89400;НОВОСИБИРСК;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;0.000;0.00;90300;89700;89200;НИЖНИЙ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;0;
0.41;207.499;19089.95;90000;89400;88900;ЛИПЕЦК;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;214.182;19383.47;90500;89900;89400;КИРОВ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.41;206.428;18475.35;87500;86900;86400;КАЛУГА;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;205.501;18906.14;90000;89400;88900;ВОРОНЕЖ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.44;212.000;17171.99;78500;77900;77400;РОСТОВ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.63;211.000;17692.39;81850;81250;80750;ПИТЕР_ФОРНОСОВО;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.22;219.861;18358.39;83500;82900;82400;ПЕРМЬ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;208.998;17169.19;81500;80900;80400;ОРЕНБУРГ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
1.03;206.001;16583.08;78500;77900;77400;ОРЕЛ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.20;207.500;17222.49;81300;80700;80200;НОВОЧЕРКАССК;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.22;220.005;17930.41;81500;80900;80400;НОВОСИБИРСК;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.42;211.950;17061.97;78500;77900;77400;НИЖНИЙ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.42;211.999;17595.96;81700;81100;80600;НАЛЬЧИК;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.20;204.601;16981.92;81000;80400;79900;КАЛУГА;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.66;221.000;17790.53;78500;77900;77400;КАЗАНЬ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;218.637;17961.03;81500;80900;80400;ИЖЕВСК;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;216.180;17618.67;81500;80900;80400;ЕКАТЕРИНБУРГ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
1.03;207.499;16703.71;78500;77900;77400;ВОРОНЕЖ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;210.712;16646.29;79000;78400;77900;ВОЛОГДА;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.64;212.500;17106.24;78500;77900;77400;ВЛАДИМИР;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;207.999;17471.92;82000;81400;80900;ВЛАДИКАВКАЗ;Лист Ст3;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;212.000;19016.39;88000;87400;86900;ЧЕРЕПОВЕЦ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.21;215.001;19414.59;90300;89700;89200;ЧЕЛНЫ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.43;210.000;19319.97;90300;89700;89200;ЧЕБОКСАРЫ;Лист Ст09Г2С;6,0;*1500*3000;г/к ПОЛОВИНА;Лист г/к;4.5;
0.23;47.083;4063.31;81800;81600;81400;БЕЛГОРОД_КРЕЙДА;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
21.87;754.001;57681.06;75800;75600;75400;УЛЬЯНОВСК;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
28.65;754.000;57907.17;75800;75600;75400;УГЛИ;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
23.37;753.996;57680.69;75800;75600;75400;САМАРА;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
91.23;753.996;57906.89;75800;75600;75400;РОСТОВ;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
4.52;753.996;58283.89;76600;76400;76200;ЛИПЕЦК;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
25.64;753.996;57680.69;75800;75600;75400;КАЗАНЬ;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
6.03;753.996;57680.69;75800;75600;75400;ВОРОНЕЖ;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
9.80;753.996;58434.69;76800;76600;76400;ВЛАДИКАВКАЗ;Лист Ст3;8,0;*2000*6000;г/к сп5;Лист г/к;12;
21.62;775.008;59288.11;75800;75600;75400;САРАТОВ;Лист Ст3;8;*2000*6000;г/к ГОСТ 14637-89 ММК;Лист г/к;12;
2.34;780.900;59738.85;75800;75600;75400;ВОРОНЕЖ;Лист Ст3;8;*2000*6000;г/к ГОСТ 14637-89 ММК;Лист г/к;12;
5.42;775.008;60450.62;77400;77200;77000;ВОЛГОГРАД;Лист Ст3;8;*2000*6000;г/к ГОСТ 14637-89 ММК;Лист г/к;12;
0.78;777.276;59461.61;75800;75600;75400;БЕЛГОРОД_КРЕЙДА;Лист Ст3;8;*2000*6000;г/к ГОСТ 14637-89 ММК;Лист г/к;12;
1.52;758.004;57987.31;75800;75600;75400;КАЗАНЬ;Лист Ст3;8;*2000*6000;г/к ГОСТ 14637-89 Аша;Лист г/к;12;
0.38;377.000;30536.98;79500;78900;78400;БЕЛГОРОД_КРЕЙДА;Лист Ст3;8,0;*2000*3000;г/к ПОЛОВИНА;Лист г/к;6;
0.38;382.998;34469.82;90000;89400;88900;ЕКАТЕРИНБУРГ;Лист Ст09Г2С;8,0;*2000*3000;г/к ПОЛОВИНА;Лист г/к;6;
0.77;382.956;34849.00;89500;88900;88400;ВОРОНЕЖ;Лист Ст09Г2С;8,0;*2000*3000;г/к ПОЛОВИНА;Лист г/к;6;
12.89;554.166;72872.83;130000;129890;129890;УГЛИ;Лист Ст65г;8,0;*1500*6000;г/к 1577-93,19903 СеверСталь;Лист г/к;9;
2.21;552.501;80051.87;143890;143890;143890;САМАРА;Лист Ст65г;8,0;*1500*6000;г/к 1577-93,19903 СеверСталь;Лист г/к;9;
0.39;48.075;4052.72;84300;84100;83900;ПЕРМЬ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.62;47.833;4008.45;82300;82100;81900;ОРЕНБУРГ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.19;47.083;4063.31;81800;81600;81400;ОРЕЛ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.52;47.062;4075.61;82100;81900;81700;НИЖНИЙ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.14;47.100;4027.05;82500;82300;82100;НАЛЬЧИК;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
1.41;47.083;4063.31;81800;81600;81400;ЛОБНЯ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.14;47.100;4158.93;83800;83600;83400;ЛИПЕЦК;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.56;47.083;4039.76;81800;81600;81400;КУРСК;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.09;47.083;3874.97;82300;82100;81900;КИРОВ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.09;47.083;4063.31;81800;81600;81400;КАЛУГА;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
1.18;47.083;4063.31;81800;81600;81400;КАЗАНЬ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.47;47.100;3946.98;82300;82100;81900;ИЖЕВСК;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.09;47.100;3876.33;82300;82100;81900;ЕКАТЕРИНБУРГ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.66;47.083;4063.31;81800;81600;81400;ВОРОНЕЖ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.56;47.083;3874.97;82300;82100;81900;ВОЛОГДА;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.34;47.083;4053.89;82100;81900;81700;ВОЛГОГРАД;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.23;47.083;4063.31;81800;81600;81400;ВЛАДИМИР;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.09;47.083;4110.39;82800;82600;82400;ВЛАДИКАВКАЗ;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
0.71;47.084;4086.91;82300;82100;81900;БРЯНСК;Лист Ст3;8;*1500;г/к ЧАСТЬ;Лист г/к;0.75;
59.89;565.002;42262.15;73800;73600;73400;УЛЬЯНОВСК;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
72.88;565.000;42544.52;73800;73600;73400;УГЛИ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
33.90;565.002;42262.15;73800;73600;73400;ТУЛА_ПЛЕХАНОВО;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
93.79;565.002;42262.15;73800;73600;73400;ТИТАРОВКА;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
41.81;565.000;42375.01;74100;73900;73700;ТВЕРЬ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
6.75;565.200;43011.72;75200;75000;74800;СЫЗРАНЬ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
19.77;565.002;42262.15;74100;73900;73700;СТАРЫЙ ОСКОЛ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
21.46;565.002;42431.65;74100;73900;73700;СТАВРОПОЛЬ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
35.01;565.200;42276.96;73800;73600;73400;САРАТОВ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
26.55;565.200;42276.96;73800;73600;73400;САРАНСК;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
59.89;565.002;42262.15;73800;73600;73400;САМАРА;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
16.38;565.000;42431.52;74100;73900;73700;РЯЗАНЬ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
127.12;565.000;42544.52;73800;73600;73400;РОСТОВ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
19.77;565.002;42544.65;74300;74100;73900;ПЯТИГОРСК;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
4.52;565.002;44409.16;77600;77400;77200;ПИТЕР_ФОРНОСОВО;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
18.64;565.002;42262.15;73800;73600;73400;ПЕНЗА;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
11.30;565.002;42177.40;74300;74100;73900;ОРЕНБУРГ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
66.67;565.002;42262.15;73800;73600;73400;ОРЕЛ;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
3.39;565.000;42827.02;74900;74700;74500;НОВОЧЕРКАССК;Лист Ст3;8,0;*1500*6000;г/к сп5;Лист г/к;9;
24.98;552.438;78385.43;140890;140890;140890;КАЗАНЬ;Лист Ст65г;8,0;*1500*6000;г/к 1577-93,19903 СеверСталь;Лист г/к;9;
18.18;552.222;40919.65;74100;73900;73700;ЧЕЛНЫ;Лист Ст3;8,0;*1500*6000;г/к сп5 НТЗ;Лист г/к;9;
9.91;550.557;41401.89;74300;74100;73900;УФА;Лист Ст3;8,0;*1500*6000;г/к сп5 НТЗ;Лист г/к;9;
16.48;552.240;41307.55;73800;73600;73400;УЛЬЯНОВСК;Лист Ст3;8,0;*1500*6000;г/к сп5 НТЗ;Лист г/к;9;
16.52;551.142;42272.59;75700;75500;75300;САМАРА;Лист Ст3;8,0;*1500*6000;г/к сп5 НТЗ;Лист г/к;9;
